"image_id"	"file_name"	"title"	"description"	"width"	"height"	"mime_type"	"creator"	"language"	"size"	"source"	"comments"	"other_references"	"emory"	"emory_location"	"authorization_status"	"image_status"	"ready_to_go"	"order_num"	"category"	"date"	"external_id"
"1788737"	"465CA20B5CBCBFB32BBDBB50CB51DE4B.JPG"	"Cape Coast Castle, 1727"	"Cape 
Coast Castle was the largest British establishment located on the Gold Coast, present day 
Ghana. The castle protected the British slave trade from other competing European powers 
in West Africa. The image is of an illustration of Cape Coast Castle based on William 
Smith’s “A New Voyage to Guinea” published in 1744. It shows the east aspect of the castle 
in the upper section of the illustration and the north-west side in the lower section. The 
illustration has also two inserts. The first, located on the right corner in the upper 
section, indicates the location of Cape Coast on the Gold Coast, while the second insert, 
on the left corner in the lower section, shows a plan of the castle. The image is 
reproduced courtesy of Tracy W. McGregor Library of American History, Special Collections, 
University of Virginia Library. Permission required to reproduce."	"1024"	"670"	"image/jpeg"	"William Smith"	"en"	"644734"	"Thomas Astley (ed.), A New General 
Collection of Voyages and Travels (London, 1745-47), vol. 2, plate 65, facing p. 605."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"3"	"1745"	"\N"
"1788741"	"6472162D53DE7A90E299BD24CCFE3ADF.JPG"	"St. Louis du Senegal, 1780s"	"St. Louis, in present day Senegal, was one of the main ports of slave embarkation in the 
French transatlantic slave trade. The image, in black and white engravings, shows a view 
of the island of St. Louis with a fort defending the access to the port and the village 
surrounding the fort. It was produced by René Claude Geoffroy de Villeneuve from a series 
of drawings during the years he lived in St. Louis in the 1780s. The image is reproduced 
courtesy of Tracy W. McGregor Library of American History, Special Collections, University 
of Virginia Library. Permission required to reproduce."	"1024"	"653"	"image/jpeg"	"René 
Claude Geoffroy de Villeneuve"	"fr"	"531436"	"René Claude Geoffroy de Villeneuve, 
L'Afrique, ou histoire, moeurs, usages et coutumes des africains: le Sénégal (Paris, 
1814), vol. 1, facing p. 63."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"f"	"0"	"3"	"1814"	"\N"
"1368914"	"AE5B8B03B682F2EA2E370A5F37ADD8FE.JPG"	"Recife de Pernambuco"	"In 1630, 
Dutch forces captured Pernambuco, in north-east Brazil, from the Portuguese. The image 
provides a map of Recife, the principal port of Pernambuco, during the Dutch occupation 
providing details on the fortifications built in Recife. This map is located in the 
Cartographic Library of Itamarary, Rio de Janeiro, Brazil. The image is reproduced 
courtesy of the Digital Library of Portuguese Urban Cartography."	"900"	"623"	"image/pjpeg"	"João Teixeira Albernaz"	"pt"	"241880"	"774.4 hkm-1640T I.6691/24 
(Mapoteca do Itamaraty)"	"\N"	"\N"	"f"	"\N"	"0"	"1"	"f"	"0"	"3"	"1640"	"\N"
"1368865"	"EC246E70B581F887FA13690305E8D721.JPG"	"Salvador da Bahia"	"Salvador 
was the major port for slave arrivals in Bahia, north-east Brazil. The image shows, in 
black and white engravings, a view of the port of Salvador from the Bay of All Saints. It 
provides a generous view of the upper city, in contrast to the lower city. In the upper 
city was located all administrative buildings of Salvador, while in the lower city were 
all the commercial activities. The image shows the comprehensive protection of the city 
from both land and sea attacks. Note the bastions encircling the harbor and the walls 
surrounding the city. The original of this image is located in the Cartographic Library of 
Itamaraty, Rio de Janeiro, Brazil. The image is reproduced courtesy of the Digital Library 
of Portuguese Urban Cartography."	"900"	"780"	"image/pjpeg"	"Pet. Schenk"	"nl"	"172126"	"Gr 776.29/S71a-1702S I.1830 (Mapoteca do Itamaraty)"	"\N"	"\N"	"f"	"\N"	"0"	"1"	"f"	"0"	"3"	"1702"	"\N"
"1368940"	"F7F6681811CE5B2CD60C1488E4652BBC.JPG"	"Pará"	"Pará was one of the 
principal regions distributing slaves to the Amazon Basin. In the eighteenth century most 
of the Atlantic slave trade to Amazonia was monopolized by the trading company of 
Grão-Pará e Maranhão. However, in the nineteenth century the slave trade to Amazonia was 
opened to all Portuguese subjects. Pará engaged in the slave trade to employ slaves in the 
production of cacao, rice and cotton. The image is of a map of Pará with navigational 
instructions on how to sail up the Amazon River and reach the port of Belém do Pará. This 
map is located in the Cartographic Library of the Brazilian Navy, in Rio de Janeiro, 
Brazil. The image is reproduced courtesy of the Digital Library of Portuguese Urban 
Cartography."	"900"	"979"	"image/jpeg"	"José Patrício de Souza"	"pt"	"164056"	"MSDM - A 
912.811 A-XIII-1801 S729"	"\N"	"\N"	"f"	"\N"	"0"	"1"	"f"	"0"	"3"	"1801"	"\N"
"1789008"	"D041D3A8B1C5AFFEEF12F9EE0DB5AEC0.JPG"	"Caribbean Islands"	"The 
Caribbean Islands were among the first regions of the New World to receive slaves from 
Africa. In the context of the transatlantic slave trade, the late seventeenth century was 
an important period for the Caribbean Islands, because it was then that the use of African 
slave labor expanded throughout the islands. The image is of a map of the Caribbean 
Islands and the continental coast of the Americas, stretching from northern South America 
to Virginia in the United States. It provides the names of the main regions shown in the 
map as well as the names of the main ports situated on both the islands and the 
continental coasts. The image is reproduced courtesy of the John Carter Brown Library at 
Brown University."	"904"	"768"	"image/jpeg"	"Joan Blaeu"	"la"	"236604"	"Joan Blaeu, 
Insulae Americanae (Amsterdam, 1662)"	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"3"	"1662"	"\N"
"1368932"	"7AC55FE8A11F08E58618057BBD47E980.JPG"	"Maranhão"	"In the nineteenth 
century, Maranhão was probably the principal destination for African slaves populating the 
Amazon basin in Brazil. The Atlantic slave trade to Maranhão was at its highest peak in 
the first decade of the nineteenth century. Maranhão, by then, was a cash crop producer, 
exporting especially cotton and rice to Portugal where it was distributed to other markets 
of the Atlantic World. The image is of a map showing part of the coast of Maranhão. It 
provides details on the maritime routes leading to the port of São Luís and the names of 
the islands and of some sites along the coast. The map has an insert in the lower section 
showing the port of São Luís, situated in the Island of Maranhão. This map is located in 
the Cartographic Library of Itamaraty, in Rio de Janeiro, Brazil. The image is reproduced 
courtesy of the Digital Library of Portuguese Urban Cartography."	"900"	"1323"	"image/jpeg"	"António Joaquim da Veiga"	"pt"	"102370"	"773.12aj-1806V Inv.2160 (Mapoteca 
do Itamaraty)"	"\N"	"\N"	"f"	"\N"	"0"	"1"	"f"	"0"	"3"	"1806"	"\N"
"1788726"	"788CBDC8AB4E7C1546BE0C7B39A4D58E.JPG"	"Dixcove Fort"	"Dixcove Fort was 
a British trading post situated on the Gold Coast, present day Ghana. The area was highly 
disputed among the gold and slave trading nations of northern Europe, such as the 
Netherlands and Brandenburg. The British built the fort in 1692. The image is of a view of 
Dixcove Fort from the south, showing the fort on the top of a hill surrounded by villages 
and cultivated lands, which supplied provisions for the fort’s garrison. The image is 
reproduced courtesy of the Mariners' Museum, Newport News, Virginia."	"1024"	"483"	"image/jpeg"	"William Smith"	"en"	"471456"	"William Smith, Thirty different drafts of 
Guinea (London, 1727?), plate 10."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"f"	"0"	"3"	"1727"	"\N"
"1368889"	"20CC97E291C0215AF3DF9EAFEDD93FC3.JPG"	"Recife de Pernambuco"	"Recife 
was one the principal ports for slave disembarkation to Brazil. In the eighteenth century 
it provided slaves specifically to the sugar producing areas of north-east Brazil and to 
the gold mines of Minas Gerais in the Brazilian interior. The image is of a map of the 
entire city with the port of Recife shown at the top, the actual city, called Santo 
Antônio, and the newly occupied areas, Boa Vista, shown on the bottom. Note the chart at 
the left hand side of the map which lists the principal streets, churches, palaces, forts 
and squares indicated in the map by numbers. This map is located in the Overseas 
Historical Archive of Lisbon, Portugal. The image is reproduced courtesy of the Digital 
Library of Portuguese Urban Cartography."	"900"	"733"	"image/pjpeg"	"\N"	"pt"	"187270"	"A.H.U.-Col. Cartografia Ms.-XXI CM. Nº929"	"\N"	"\N"	"f"	"\N"	"0"	"1"	"f"	"0"	"3"	"1763"	"\N"
"1368925"	"B419B723AF597A15C6F6A68F15A60200.JPG"	"Luanda (southern view)"	"By the 
mid-eighteenth century, Luanda, present-day capital of Angola in west-central Africa, was 
among the largest ports of slave embarkation for all Africa. The image shows the southern 
part of Luanda in 1755. It provides details of the upper and lower city as well as a list 
of the principal buildings of Luanda. This illustration is located in the Overseas 
Historical Archive of Lisbon, Portugal. The image is reproduced courtesy of the Digital 
Library of Portuguese Urban Cartography."	"900"	"335"	"image/jpeg"	"Guilherme Joaquim Paes 
de Menezes"	"pt"	"71912"	"A.H.U.-Col. Cartografia Ms.-VII CM. Nº256/257"	"\N"	"\N"	"f"	"\N"	"0"	"1"	"f"	"0"	"3"	"1755"	"\N"
"1368908"	"F033FFD50829090717A5E7EC1C6DCF7A.JPG"	"Recife and Olinda"	"Recife and 
Olinda were the two major cities of Pernambuco, in north-east Brazil, during the 
seventeenth century. Both cities attracted much attention from foreign powers given the 
wealth flowing through them in sugar and slaves. The picture represents the deployment of 
Dutch forces in the invasion of Pernambuco in 1630. The Dutch captured Pernambuco from the 
Portuguese and remained in the region until 1654, when they were expelled by a combination 
of local and Portuguese forces. This map is located in Cartographic Library of Itamaraty, 
Rio de Janeiro, Brazil. The image is reproduced courtesy of the Digital Library of 
Portuguese Urban Cartography."	"900"	"709"	"image/pjpeg"	"\N"	"  "	"213230"	"774.49 hkm 
O58/R67-1630 (ed. 1651C) I.1839 (Mapoteca do Itamaraty)"	"\N"	"\N"	"f"	"\N"	"0"	"1"	"f"	"0"	"3"	"1630"	"\N"
"1368866"	"7500EED7A1900AF695B4587B5521B96B.JPG"	"Salvador da Bahia"	"Salvador 
was the major port for slave arrivals in Bahia, north-east Brazil. The image shows, in 
black and white engravings, a view of the port of Salvador from the Bay of All Saints. It 
portrays Salvador as a very busy, well protected port. The image shows two bastions in 
both sides of the port’s entrance, in addition to a third one in the middle, protecting 
the port from sea based attacks. Salvador was also protected from inland menaces by walls 
surrounding the upper city, where all administrative buildings were located. The date of 
the image explains the stress on the military defense of Salvador: 1624 was the year the 
Dutch attempted to capture the city from the Portuguese. The anonymous illustration is 
located at the Cartographic Library of Itamaraty, Rio de Janeiro, Brazil. The image is 
reproduced courtesy of the Digital Library of Portuguese Urban Cartography."	"900"	"761"	"image/pjpeg"	"\N"	"la"	"220514"	"Gr 776.29/S71a-1671M I.3996 (Mapoteca do Itamaraty)"	"\N"	"\N"	"f"	"\N"	"0"	"1"	"f"	"0"	"3"	"1624"	"\N"
"1368910"	"030417F56F8C391AB0D05C479BD6A16A.JPG"	"Recife and Olinda"	"Since the 
sixteenth century, Pernambuco, in north-east Brazil, had two major cities, adjacent to 
other. Recife, right, and Olinda, center, grew together. Recife being the port of Olinda, 
and Olinda the residence for the administrative staff and the population of Pernambuco in 
general. The image shows the invasion of Recife and Olinda by the Dutch in 1630. The Dutch 
captured Pernambuco from the Portuguese and remained in the region until 1654, when they 
were expelled by a combination of local and Portuguese forces. They came attracted by the 
wealth in sugar and slaves that flowed through Recife and Olinda. This map is located in 
Cartographic Library of Itamaraty, Rio de Janeiro, Brazil. The image is reproduced 
courtesy of the Digital Library of Portuguese Urban Cartography."	"900"	"752"	"image/pjpeg"	"\N"	"nl"	"232970"	"774.49 hkm 058/R67 1630 I.1831 (Mapoteca do Itamaraty)"	"\N"	"\N"	"f"	"\N"	"0"	"1"	"f"	"0"	"3"	"1630"	"\N"
"1368905"	"166074722191EB78EEF0E41FA3D85540.JPG"	"Recife de Pernambuco"	"Recife 
was the major port of Pernambuco, in north-east Brazil. Pernambuco was probably the oldest 
sugar producing area of Brazil as well as one of the first regions of the New World to 
import African slaves in large numbers. The map shows Cape St. Agustin at the entrance of 
Recife during the Dutch occupation. Pernambuco was a prosperous captaincy in the 
seventeenth century and its wealth in the sugar and slave trades attracted the attention 
of foreign powers. As a result, the Dutch captured the region from Portuguese forces in 
1630, remaining in Pernambuco until 1654 when they were finally expelled. This map is 
located in the Cartographic Library of Itamaraty, Rio de Janeiro, Brazil. The image is 
reproduced courtesy of the Digital Library of Portuguese Urban Cartography."	"900"	"653"	"image/pjpeg"	"\N"	"nl"	"242822"	"774.45 hk-1634 (ed.1651C) I. 2649 (Mapoteca do 
Itamaraty)"	"\N"	"\N"	"f"	"\N"	"0"	"1"	"f"	"0"	"3"	"1634"	"\N"
"1368939"	"2A0B7709C7FFFD8AEB653FE14C9A1CF4.JPG"	"Paraíba"	"Paraíba, in 
north-east Brazil, was an old sugar producing captaincy of the Portuguese Empire. It was 
located in the north of Pernambuco, the major sugar producer of all the Americas in the 
seventeenth century, and participated with Pernambuco in the Atlantic slave trade. The 
image shows a view of Paraíba after the Dutch captured Pernambuco from the Portuguese in 
1630. It shows the entrance to the port of Paraíba indicating the strong presence of 
people from African descent in the region. This illustration is located in the 
Cartographic Library of Itamaraty, in Rio de Janeiro, Brazil. The image is reproduced 
courtesy of the Digital Library of Portuguese Urban Cartography."	"900"	"767"	"image/jpeg"	"Arnoldus Montanus"	"la"	"193772"	"774.35 hkm 11635 (ed.1761M) I. 1848 (Mapoteca do 
Itamaraty)"	"\N"	"\N"	"f"	"\N"	"0"	"1"	"f"	"0"	"3"	"1635"	"\N"
